product,sector,product_cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
2823,Chemicals,0,-0.02217697809709112,-0.12692366316766704,-0.024677358368395366,-0.49514456986041094,0.012307016019047781,-0.06059320489621692,-0.14166102122197266,0.0015548870092244136,-0.012916872669900561,-0.10115380362810814,-0.07915498252182072,-0.018185209722728538,0.22792060359487273,0.07781611946702918,0.0708750642438265,0.054566617700052646
2824,Chemicals,3,-0.07490133121106506,-0.12044779788217594,-0.03186916449279915,-0.5368668096627103,0.022538834268974624,-0.01954310683116979,0.028674456310004315,0.1976009178350413,-0.015752705241297314,-0.27717021506406475,-0.16887893952155017,-0.07756773488626578,0.07626041050575805,0.015700171808857133,0.03954765714274033,0.01826077715145824
2825,Chemicals,0,-0.011109347852289123,-0.10931741984909797,-0.034256697948748985,-0.4107754739978952,0.08770422554086399,-0.0031255827729979443,0.16142984883436898,0.12659272727057985,-0.0603840693878482,0.20915187756200582,-0.10550188998623183,-0.0014512052601916826,0.29010948748777876,0.03090888238695156,-0.05407323598615189,0.09789808170691791
2826,Chemicals,0,-0.017123819059840634,-0.12975191908364284,-0.0372190370342417,-0.48069689464965104,0.03636351901318366,-0.03252390378178759,-0.00639062584466008,0.08059689118636859,-0.025769598738930772,-0.012700800838282168,-0.10060440512015993,-0.014611775117743149,0.21799994846869686,0.05145436941945742,0.02265379424149904,0.05947496305119536
2827,Chemicals,0,0.0044178852279685744,-0.046235163407746804,-0.004733258865653912,-0.24604824394072136,0.010178672528428266,0.04933464970677836,-0.08094638529443027,-0.06847731706483126,0.007468220248567869,0.15174305203732857,0.01552862910018019,0.080760667478093,0.1384661267766567,0.034258949920573295,0.006024861867972074,0.008750562281838526
2828,Chemicals,0,0.006642002390058955,-0.06267152961988583,-0.01085817913577507,-0.3233183554752784,0.0072951441051778395,0.10437781071642263,-0.14961523204162253,-0.027928201552770558,0.08242560233699815,0.13102593589725506,0.035960809327521215,-0.0011568400627011805,0.22672841442266,0.07202010146216736,0.026153377173070314,0.028903321933591027
2829,Chemicals,0,-0.02420692901807353,-0.14958549369259921,-0.043177017548440264,-0.5229153006319401,0.009709167142768295,-0.07713686961475973,-0.10120772854724751,0.06396025557951855,-0.017378221395772303,-0.1647969262089424,-0.10617615914185849,-0.04891795979359705,0.19953513138941167,0.07176638509713949,0.07256010804031954,0.050102837545295126
2830,Chemicals,0,-0.01729597063782958,-0.1464822883126269,-0.049316062208806674,-0.5067587370194867,0.07978474660287246,-0.017621347209344693,0.138993253690098,0.1623790202075952,-0.04745758283357563,0.08811412318414273,-0.11822679867349377,-0.035056600908122834,0.23571464783516585,0.03449055158662807,-0.027311787088875467,0.06777107417811028
2831,Chemicals,0,-0.04054693183557678,-0.13155046388212774,-0.028718976930987787,-0.5219826498443462,0.021112326195697792,-0.05357644068675355,-0.07779705270370078,0.06551218852697448,-0.025898871732699363,-0.12037246240020469,-0.1051169019804453,-0.041623020605797194,0.19724566343573308,0.07394945519568885,0.06184162700307854,0.05078795212418174
2832,Chemicals,0,-0.014536782030459432,-0.1207562947809094,-0.021037623958609933,-0.4930310159504594,0.05199205448954576,-0.03796188433037559,-0.04125765304028483,0.004875721002114602,-0.039657360861499145,0.13427917991111643,-0.06065949237940613,-0.005594354792125905,0.31217072257573764,0.07292557812213447,0.012258353010592473,0.07901141361205122
2833,Chemicals,0,-0.005627374700960974,-0.07145551028825353,-0.0026598075276488393,-0.3556943119987128,0.030982250094478504,-0.010183152773098853,-0.089551914200828,-0.06779071186675883,-0.02808848999756636,0.1700216362288414,-0.021682373467035245,0.04704272184323114,0.2748576992757652,0.06558933539724207,0.014352126325903915,0.066722915106917
2834,Chemicals,0,-0.01505141776614909,-0.12473885215843954,-0.02212206569602348,-0.49719539723064055,0.03801004024197516,-0.06257150825938756,-0.10516919184348758,-0.012261412326693687,-0.031810646709872256,0.025957669896876333,-0.06500698525199743,-0.02063479409442567,0.2953479248946019,0.08134259278604021,0.04458571462218025,0.0743222571218962
2835,Chemicals,0,0.0007365324739035324,-0.05563438954207562,-0.00018311504668582,-0.31316813257084236,0.004422584690581948,0.014876223595025061,-0.15297976721614623,-0.09372342010462435,-0.0005897804656961611,0.10871315960201154,-0.006483376852072221,0.07177448301530673,0.22523185776603213,0.06334394654778353,0.036421197528800776,0.04549799962737444
2836,Chemicals,4,0.010211365954358351,0.028602124878213696,0.012158571588110753,0.07840220595570217,0.039147599815319595,0.08857202233005694,0.11251928701268848,-0.0831109490048229,-0.01650886732278866,0.3987970784820408,0.09695214467380325,0.09999013980021848,0.006663888524132474,-0.02592014073486576,-0.09231603206583029,-0.033486608109255155
2837,Chemicals,0,-0.025406649667825732,-0.15535461234885076,-0.05186739664610884,-0.5239142924660127,0.03588007743266601,-0.05922639800870691,0.024194457103789133,0.1499084230727162,-0.026302701589955537,-0.13286874905571391,-0.13602913611919568,-0.06169184861761738,0.17568759212715315,0.04783048324895526,0.03798429314992146,0.05031179408561234
2839,Chemicals,0,-0.0017517483423355631,-0.08834232416033992,-0.016788993366122433,-0.4000429360300737,0.009014364846889883,0.026747016293173588,-0.1404092936121572,-0.028498833085087556,0.023504405742761122,0.05270287589695896,-0.021823897710987392,0.023409966056574017,0.2294213778973286,0.06917691541325453,0.04231248864640783,0.041679758227665155
2840,Chemicals,0,-0.01680259065759764,-0.12704500127469842,-0.03111553836845004,-0.48497023039068426,0.046821660643167055,-0.03365680407921717,-0.009315669584331996,0.054071509412464955,-0.0339912947094362,0.058163415710629725,-0.0845292987740335,-0.011772686034622308,0.2607898403013135,0.05966042768193399,0.014385462362898525,0.06908686804725869
2841,Chemicals,0,-0.013548166091335693,-0.1297273305391753,-0.04880480606457132,-0.4446978506672211,0.16493209515529864,0.040075063411204065,0.4348776357622856,0.2623054623309478,-0.09456400426715016,0.443128446704185,-0.13238794071564638,-0.02060729202835187,0.3274103266665693,-0.0073178226741853186,-0.16015870391062867,0.11706143147353985
2842,Chemicals,0,-0.01462809275773509,-0.12736761202242283,-0.032268925404613055,-0.48359409219943444,0.07439155965000803,-0.022809674719089817,0.07241340081141025,0.08049181467306075,-0.05014256632889844,0.16826419855275515,-0.08578954615278703,-0.01479029462994812,0.29732798456905285,0.05126473221879772,-0.023126590610260813,0.08384831434597123
2843,Chemicals,0,-0.009910808025033033,-0.10721013578498755,-0.0303975522289875,-0.40465625568698876,0.04724610574231649,-0.032424656308431055,0.006084552286941461,0.07291738187552395,-0.032952093882522966,-0.013790479834215863,-0.10503850164419089,-0.004588033785119312,0.2312871358747783,0.04390986943297964,0.014064637531815655,0.07771458208679718
2844,Chemicals,4,0.009279603243053892,0.030071135307249294,-0.00049362325939232,0.1408013048710857,-0.025322086103933876,0.037386990418998796,-0.024492282889900206,-0.0834407507989393,0.010423040048950848,0.07264664968707078,0.07087750417769025,0.06939529287362615,-0.09981766431555446,-0.01718268895592255,-0.008695860919238014,-0.05441322615292949
2845,Chemicals,3,-0.01445881797412021,-0.15108289959890447,-0.04638116377481423,-0.5094774852313632,0.2844210267147984,0.11536004633147401,0.8912805929227935,0.565578689635054,-0.11241407831216492,0.5692520776170626,-0.22671084977438483,-0.07085091113753463,0.2437915396825838,-0.12684747744392477,-0.3223635059284348,0.11192527064975095
2846,Chemicals,3,-0.03511667626064275,-0.14036462768124236,-0.02049465100820869,-0.5250416483399766,0.07573516857042045,-0.04043504664076463,0.1273959516763013,0.20269594934276897,-0.03278048239829412,-0.11115650866265361,-0.14807014345100342,-0.07465514509980165,0.17676369020766866,0.0001403316636947697,-0.022938214283525687,0.058671308913138806
2847,Chemicals,0,-0.015526010457064731,-0.12305677786162307,-0.02037602319890885,-0.5015964537421939,0.02537602018202559,-0.06763739112835741,-0.1359742735951296,-0.03042682921245663,-0.02908174440352331,0.026874800047306545,-0.05942513787984564,-0.01773315247921197,0.299649904994062,0.08844136183345606,0.054200286588860426,0.07361951080705506
2848,Chemicals,3,-0.02950821027322169,-0.09350015427053028,-0.1060819627896355,-0.344544092149046,0.776576566868396,0.5508959152012645,2.824748493247387,1.3877078364013433,-0.3480544105990121,2.5208913825389354,-0.34612970754164063,-0.00918771906978852,0.45577149715443854,-0.40193748006864094,-1.1213670178634774,0.23824340329986796
2849,Chemicals,0,-0.01308937267974723,-0.10949970634758438,-0.01538507250109442,-0.46670851272260216,0.0166385491614868,-0.056162598131571456,-0.1589542569428324,-0.04884779454819733,-0.023003031258854705,0.021460143867201402,-0.051621839223818244,0.0004004933837403293,0.2931115399949758,0.08887245130814991,0.059468641466047745,0.07253196950829045
2850,Chemicals,0,-0.04153666133779649,-0.13856344699431034,-0.01629047541709202,-0.5418876585438701,0.042954603840872935,-0.056774508994358215,0.03909939018170336,0.162028207397373,-0.020806876192561708,-0.16627691330440117,-0.13545241428617008,-0.07007028940071862,0.1620198183316881,0.03120335173497522,0.03369192206696859,0.044348538207464185
2852,Chemicals,0,-0.02024798583494373,-0.16328696813691115,-0.04931835366108578,-0.5530977625105867,-0.011811646021102809,-0.10264348974893665,-0.18033127055190873,0.08391099269117536,0.007322745393839224,-0.4140006525583325,-0.1350746217299683,-0.07912399570763032,0.1091895627961886,0.05916400188599097,0.11301258962555938,0.02368615498163922
2853,Chemicals,0,0.003254249985866621,-0.10759068013731346,0.04130849797702136,-0.5862378449308792,-0.049139917016286894,-0.1580542214359173,-0.447650962815526,-0.019077768259232273,0.03912154641315237,-0.7313864054217751,-0.11444153114204801,-0.10573587235127634,0.0387591947647099,0.06593399573505912,0.2505087700965135,-0.018873760344901996
2901,Chemicals,0,-0.007599005404743543,-0.050182893977890074,-0.0324253328182633,-0.16488180307024683,0.004719496428497614,-0.07903681131511052,0.006190041988955468,0.10600429836859653,-0.05065047661023937,-0.16689898286489566,-0.1594481953211301,-0.012068485326729163,0.2193886659712694,0.04244774780202997,0.04160876990449254,0.1324127673398846
2902,Chemicals,4,0.01349496548053794,0.15177477226326264,0.03271650683640927,0.5695090306166105,-0.07135058579490289,-0.026490803025680364,-0.1126798468683466,-0.15266396799684473,0.004993800809550099,-0.034742116909396804,0.07298246673938094,0.028365213149334732,-0.03849236547257616,0.008305186208371599,0.028092598954312528,0.041985978167989345
2903,Chemicals,0,-0.011608077622697197,-0.0717399015743047,-0.0038866123411319927,-0.3422604881045523,0.022038195104548724,-0.06868953358197842,-0.12321589089564627,-0.05758648705374888,-0.04451072873403987,0.06785134490271529,-0.05938130985217936,0.00786644894886474,0.3290902113984495,0.08589839591560912,0.04305442282878112,0.1104988720452885
2904,Chemicals,0,0.009159544705704343,-0.0950827647810263,-0.05546041558168763,-0.35684814187527236,0.055170440780690694,0.26441931640080496,0.09757846398666689,0.3031657801859761,0.19433880303064702,0.13536787293969363,-0.008347357133942543,-0.16792549338859566,0.2617209228015498,0.051973652280637876,-0.04545421011767019,0.06008910805473031
2905,Chemicals,4,0.017337587178217356,0.14294416011508132,0.03443734787447917,0.5254205770062372,-0.06545660210308182,0.028165620550285934,-0.11641394370481428,-0.1775064788429789,0.03403875149063993,0.061257677943860285,0.1281032061282127,0.042767377434346054,-0.08056418765286524,0.0008900804900639195,0.010356547120601406,-0.006268208951878806
2906,Chemicals,0,-0.013011012381268727,-0.11264610268863921,-0.025831511498144163,-0.45300785072600935,0.019757195181350183,-0.03888116323654519,-0.09187182009215855,0.011283694569858716,-0.02031987158898588,-0.013627825887280606,-0.0778270022654666,0.005265532342059743,0.23922007467088452,0.0662924900270636,0.045706183178025474,0.06225713878004431
2907,Chemicals,0,-0.016929628328828595,-0.11031893144256495,-0.025935472181132728,-0.42671923452682786,0.0006961568414320956,-0.07716639108074223,-0.14812290448647816,-0.0002327891611901932,-0.022431762650120677,-0.11967934445511977,-0.08874299645798653,-0.017052465475234042,0.2391542896012546,0.0800224498741278,0.07777141453383898,0.07311650766779733
2908,Chemicals,3,-0.029747751231111497,-0.16694729742780975,-0.05243786103322487,-0.5417658835333524,0.031027391098314264,-0.061157129740690805,0.06631786964858595,0.21045516201923076,-0.022075841558721287,-0.20630746312474435,-0.14873353640400722,-0.0745800460364428,0.1344073908695967,0.02301897687569298,0.037665049072598725,0.03656299400597323
2909,Chemicals,0,-0.013254083002022006,-0.06750839071894243,-0.010473518811321796,-0.2950006973020281,0.008327102526072723,-0.09696325111156773,-0.12755195014983736,-0.0291850738932437,-0.04809256415290834,-0.042255308984580464,-0.08785189997097771,-0.013075898175043914,0.30782294605134397,0.0851238699483403,0.06147889147465897,0.12109798406969091
2910,Chemicals,0,-0.030635269266557477,-0.11930936394425251,-0.030628210587401433,-0.42914269675837774,9.933399307044594e-05,-0.05988931857836356,-0.0905646380031722,0.07005504628691485,-0.006475802016055877,-0.2262375287100564,-0.10889565138975156,-0.03680847377597756,0.12532439965588982,0.04858386873247906,0.06522066259932126,0.034806833166519904
2911,Chemicals,3,-0.06468589438271981,-0.1478603520322405,-0.031241935494819503,-0.5830392417503698,0.039226385249651406,-0.04386848003437219,0.17738975276758365,0.36717857962177225,-0.0321801156688166,-0.32154585173950506,-0.24077292668462383,-0.13501605803351177,0.009395735374584565,-0.018426125057729708,0.01858693186982702,0.014939522259648228
2912,Chemicals,0,-0.005484012393947479,-0.08759552630865954,-0.011523727506922835,-0.4075084022544057,0.017605856413760917,-0.013107378717678928,-0.12276232488805386,-0.049092367024722694,-0.017734409370008246,0.07577514834028612,-0.04340758179704991,0.04733206394354211,0.2575462512580626,0.0682432271660943,0.03788611993319818,0.06071003311972798
2913,Chemicals,3,-0.033922604462294906,-0.1124840707703743,0.0037506671734475893,-0.603782582045451,0.07365906332352601,-0.05325560499504913,0.11802967137239817,0.35182677827722514,-0.022276337253282288,-0.44226396921498096,-0.25549070861912737,-0.16673088794417895,-0.025374994816037805,-0.06970851123743038,0.033695294783177655,0.012510526793499122
2914,Chemicals,0,-0.012552750866553433,-0.09125959594657529,-0.009217022687110017,-0.40926714580314244,0.015525483612667614,-0.0670550155837746,-0.15633856736437257,-0.059670310124586436,-0.03342188485011808,0.029277513686704722,-0.056684668648463984,0.00520903981892874,0.31213176359421807,0.09011186099867909,0.05786820842442603,0.09190886414909812
2915,Chemicals,0,-0.002061114701526167,-0.035504664989947386,0.0021065227676117836,-0.23716431984342404,0.020499543230983946,-0.024141894255278334,-0.07919550527852724,-0.05189877624896437,-0.04143736354878834,0.11406946009391646,-0.06131009455247964,0.06116367103641999,0.30126737818410915,0.06318222950347645,0.020284656400006783,0.11275398071128231
2916,Chemicals,0,-0.013343155177388016,-0.07854840598589174,-0.0057292449832644626,-0.3628017480533336,0.021404514503087977,-0.07903080058882675,-0.13207446533347475,-0.05401444932299472,-0.04596272292046778,0.04775434047722482,-0.06556758313895251,-0.001747959865263633,0.33840119446137945,0.0907426449430372,0.049564408105268944,0.11413064669332916
2917,Chemicals,0,-0.009909593413497212,-0.054793214678244134,-0.0006699663425719434,-0.28817465138114684,0.008997510293054982,-0.07890290575838542,-0.14831154194231477,-0.06551816822429787,-0.045530213072342736,0.017926712769049044,-0.0712384215633952,0.014963171215994607,0.33086330214373905,0.08846797932053549,0.057197589531414454,0.1234134745118547
2918,Chemicals,0,-0.006903262158776184,-0.06073302152588492,-0.0012448211811419817,-0.3109670501145747,0.019010391707452376,-0.03812143132039747,-0.11629673075102984,-0.07043695889394316,-0.03401763604661678,0.10182238827699681,-0.03875447195137759,0.03507978163066123,0.2869931124488584,0.07319472767974924,0.03279058017309761,0.08730311176209134
2919,Chemicals,0,-0.030966147330102133,-0.13309454798311282,-0.027056462615318768,-0.5150810901922914,0.01717993176859812,-0.06396440316235134,-0.052222447251025525,0.06924301601869677,-0.029534015397267133,-0.04448978132633324,-0.10450162592459822,-0.04380802358266547,0.2367760993795826,0.06071912175217298,0.029732703806909976,0.06721497689887049
2920,Chemicals,0,-0.018331617690167723,-0.1415946341442049,-0.046577206496923644,-0.4976941738229667,0.043551609873571186,-0.045230945563173294,0.024045910094151326,0.11852795121854966,-0.032500411117482204,-0.039567384888052684,-0.11889420995632528,-0.041073226207908466,0.21256858492939637,0.04844390629440598,0.020626079361853338,0.06082241027441656
2921,Chemicals,0,-0.008088424212264468,-0.07508567308510325,-0.01567182279426193,-0.32812620114722824,0.008717404885613523,-0.051763366152481984,-0.10891894114788084,-0.01644276236617313,-0.03103414145814326,-0.020169174114170487,-0.07807944724141848,0.01883151986501992,0.2570236448872451,0.0684300493812215,0.04999469693100276,0.08900482505541926
2922,Chemicals,0,-0.0004338667499045315,-0.014352213852410874,0.00642924003233996,-0.15351271935884173,-0.024053602938882424,-0.0526511080566444,-0.194474570942142,-0.10120157690801777,-0.026056434315258403,-0.04339179767955151,-0.05477660883527696,0.06239434505974875,0.2465938703490627,0.07264409957027379,0.07227984679820307,0.10228061175094103
2923,Chemicals,0,-0.005415401469528566,-0.0881408665541383,-0.01394908940858561,-0.39892478789647173,0.019567743974524224,-0.010121087163661547,-0.10456044238834117,-0.036413051768889274,-0.017544818550072113,0.07519846856381686,-0.04476369828997878,0.04409528171492171,0.24438572499335084,0.06319064754069717,0.032669895752056415,0.0569626059262632
2924,Chemicals,0,-0.012573052636652269,-0.08802421500591508,-0.012037695496723958,-0.38465186838334553,0.01201200080783093,-0.07341136474180159,-0.1469651732483888,-0.043795489699753866,-0.03523275640913799,-0.005149142433256267,-0.06860606234673988,8.559692039970487e-05,0.30120460496111573,0.0867380187786116,0.06042036768862017,0.09666126153511138
2925,Chemicals,0,-0.01308468257152256,-0.11908731259133484,-0.02828425221916194,-0.462882589383931,0.05886010782477824,-0.02503054750726237,0.022443798812199923,0.05025583221810755,-0.04191195298771724,0.13297664455916547,-0.07514034703858076,-0.005312776988378982,0.28067168821436833,0.05556124422021968,-0.005705423603905168,0.07577106546035511
2926,Chemicals,0,-0.022400081277789644,-0.12110514768584647,-0.030950752497651914,-0.4501896708908484,-0.007623255126308457,-0.08877946604452806,-0.15448174190088423,0.020708515501769217,-0.01921833914496437,-0.18001268701995973,-0.10279106844200626,-0.03536598487875298,0.21669428229836488,0.07917069168833044,0.0861309008214739,0.0676061565692664
2927,Chemicals,0,-0.019892153458089343,-0.14731375262138408,-0.042953869967847544,-0.5214779675734964,0.030790114840042418,-0.06161336602598607,-0.02838181934014023,0.09180162219610793,-0.02766426930946275,-0.07245572154492123,-0.10865853289148933,-0.04608447287941698,0.21855001777501112,0.06031758155922945,0.0369715667018757,0.06012806285959254
2928,Chemicals,0,-0.014144548465041191,-0.14149640987129866,-0.04590886583032792,-0.4964824925508212,0.03936236669916138,-0.04955646850083767,0.0011749190421113049,0.09815734584380775,-0.03147804012644982,-0.033756649135420244,-0.10842970200710265,-0.035033339737952904,0.22368122465729862,0.052701280899160326,0.02587522399594641,0.06197302858267498
2929,Chemicals,0,-0.013753554124433607,-0.09251927618661933,-0.0070305108169571645,-0.4186927572682486,0.025312715840296318,-0.06808606866840948,-0.1403056216081119,-0.06146809385477993,-0.039498082327182445,0.07301475157716945,-0.052854243929909915,0.0008185404636148064,0.33536848390184865,0.09232242081870677,0.04790771335357758,0.09855545011172047
2930,Chemicals,0,-0.0108174029491723,-0.07772195986663712,-0.007055526438686387,-0.35651228769954696,-0.00031879951539036806,-0.07180645477105327,-0.18655624200541418,-0.07529438785485278,-0.027915445831109074,-0.01954780970270059,-0.05273034346858314,0.010712290848018929,0.2826735799263467,0.0888021648248988,0.0715946919524822,0.08656290247099015
2931,Chemicals,0,-0.011131714133727126,-0.09469205432092638,-0.020434897764266765,-0.39172794575632225,0.03979584029208196,-0.04165370183393942,-0.029571356192968423,0.020711175129234705,-0.042912579446850514,0.07711285897112571,-0.08179478073264417,0.004732235748813501,0.2914243561034916,0.06366554882156841,0.016315936277760304,0.0944025949076933
2932,Chemicals,0,-0.011748653291807819,-0.09382352745158967,-0.021279717210624962,-0.37972951327049226,0.026832853988509386,-0.06139350771779026,-0.06604675665228228,0.010197675317588558,-0.03956334299400572,0.01744347219335186,-0.08395582658487831,-0.008092646446370925,0.2786409699620788,0.0687472695402886,0.03522036679130511,0.0932616642881293
2933,Chemicals,4,0.01537350685367112,0.24480776402480678,0.050365206493263495,0.8405090382809908,-0.048028387403565354,-0.12419314999407269,0.0459025501670623,-0.06153238499754495,-0.11849456491820504,-0.07016845537528525,-0.12584264114857066,0.08157078296903489,0.21568469808733448,0.007425381768958732,0.0027222945838140263,0.2768919057228444
2934,Chemicals,0,0.006347020610599262,0.02939863131214149,0.004593019816940417,0.06223633565413376,-0.005163525579416002,-0.005960386486985904,-0.01745140654361297,-0.04433651977782584,-0.0337323040231083,0.06432352793312482,-0.03379162943965041,0.07724090620639862,0.1281049325283662,0.017035921563332553,0.0013108480676769813,0.07529531236092828
2935,Chemicals,0,-0.03945133893721266,-0.08703054764266373,-0.017524291435107812,-0.35902874916061034,-0.006645514327829443,-0.06751223442124327,-0.08426715096753327,0.05224106280159815,-0.019497963899323907,-0.1888748628590278,-0.12494862462295821,-0.01653646554254831,0.18807650190360115,0.06684009465818673,0.0719495571779835,0.08115468987039999
2936,Chemicals,0,-9.908166996485342e-05,-0.03393163976902607,0.0032983005497202035,-0.20535250200421856,0.0013011381249221853,-0.00499078674596745,-0.12449421003259598,-0.10102086950891988,-0.015101837733827037,0.1058568851966557,0.0015402670145199032,0.06641578151977941,0.1837960561365382,0.05153603563012,0.02767227693446725,0.042655117350411303
2937,Chemicals,0,-0.012387587185770254,-0.048680965569921186,-0.019023112286911458,-0.2065542553029353,0.08013632119170416,-0.0354067614453579,0.19218008531385677,0.12681568541526314,-0.08199863978678901,0.18372097304806598,-0.13788670263500222,-0.0044685421868832925,0.3176376174115501,0.026674218254323992,-0.05690112192450769,0.15687192556342883
2938,Chemicals,0,-0.03190923894725705,-0.14302777294587976,-0.03902403641959169,-0.506007900674718,0.05974188929594782,-0.03552048369478711,0.11308788917356209,0.16574862818780434,-0.047123873066516365,0.04060338092371289,-0.13249178629223107,-0.050916698668929145,0.22852331638046555,0.03876404958428051,-0.02710301620207609,0.07711577702861322
2939,Chemicals,0,-0.024161951915733417,-0.11855864137974488,-0.02558215210163395,-0.46920347828272413,0.02086978998148153,-0.04413045206796478,-0.07517103165541857,0.03165015855169281,-0.02099269720146432,-0.04341558641869992,-0.08699647726802696,-0.008802677155813765,0.22873403791067112,0.06826355288807663,0.04714845918962802,0.060537606329070556
2940,Chemicals,0,-0.022621826575342122,-0.11473098540750243,-0.03313167248883974,-0.4484972621149821,0.03894601131623873,0.0033393615047264185,0.03818428172999428,0.09758249469717574,-0.02259151506816823,0.03046013705694307,-0.10151283704608866,0.006763279138588683,0.18832503857155197,0.03398576714502696,-0.001576064832372791,0.050209333108125594
2941,Chemicals,0,-0.004591374837478675,-0.051612578958259984,-0.010351913862397151,-0.2359557625872878,-0.024164924799436514,-0.05542453122834537,-0.18207729827332364,-0.06303717094098142,-0.014365411787991562,-0.10328250391351503,-0.05337934058669791,0.031542886040936795,0.1830981165647063,0.0658186815319942,0.0777482696666207,0.06324128313435862
2942,Chemicals,0,-0.0023970928517166013,-0.11122484958627615,-0.04921579658686772,-0.376987970454013,0.019073193048589024,0.02581733007374392,0.03287468479350674,0.11198527538186702,-0.0004721075036585155,-0.0532069883811307,-0.08800994722329368,0.029303070446855962,0.0801099672464857,0.011763552217657734,0.010692014346743122,0.007973963570322044
3001,Chemicals,0,-0.009632128093039519,-0.1062564913979491,-0.0457607333197986,-0.34152287245867546,-0.01672245417367429,-0.031200787737393938,-0.08514986282519862,0.06457861448954051,0.0011919256148913797,-0.21017914944814706,-0.08587658083477524,-0.001524455777479307,0.055227440865348615,0.03296969719478473,0.06629309623912266,0.004854794470472882
3002,Chemicals,1,0.04315426391778017,0.867048878737616,0.16206976383636035,3.369906547361764,-0.117378903596539,-0.3152144482924942,0.5996735173846663,-0.08735523982218125,-0.3106857160800596,-0.039611414659172936,-0.09885637409699136,0.03950467521178131,-0.13384777691288974,-0.17203944696513573,-0.1826534073742125,0.5168734349819332
3003,Chemicals,4,0.010714881286473132,0.04123641711608333,0.00587246475015066,0.18064211607994252,0.010717080058529888,0.07313798308004424,0.08955560277117974,-0.07723876344636381,-0.0031048507125691098,0.2702567309266369,0.10416976989324626,0.08074352210739037,-0.09823309628967919,-0.03818026986089591,-0.07106786262535321,-0.060989417130965326
3004,Chemicals,2,0.0812360389376746,1.7461699804803503,0.34877574590667976,6.920264106875017,-0.395995922327403,-0.6761137434172726,0.7053565500164267,-0.5016280023378729,-0.4741533631569113,-0.48063255574728586,0.10632429304354951,-0.01770163523153406,-0.8374167839084538,-0.3421688917914727,-0.20439175050453653,0.72873837448876
3005,Chemicals,0,0.002495190350219402,-0.03379914335469806,0.004817297806409314,-0.2373918751025484,0.013460740360443937,0.015125225954767898,-0.09889580808178365,-0.08754235515329452,-0.019624357131714523,0.15729519550224239,-0.014961339152047382,0.08964175025881961,0.22990816331024494,0.05101044301651706,0.014299744851262551,0.06215626875303479
3006,Chemicals,4,0.010715260895714488,0.06437244391054017,0.025315341661978352,0.20499779349706782,-0.03422028341544317,0.024874197816098967,-0.10849861924303174,-0.19175575578706947,0.00343645933935919,0.15261551035410287,0.11347079454348233,0.09472017305297377,-0.04473141125160138,0.0031751229104161316,0.0011708451744202445,-0.03687945767369094
3101,Chemicals,0,-0.016492089238569728,-0.1261954447375516,-0.030562702187240862,-0.4867562523332632,0.039566974440298615,-0.03770382573857725,-0.041196696376584206,0.03929149146143747,-0.03338597723988181,0.038931620349250004,-0.08098856706350693,-0.011739005031534888,0.25926831856048826,0.06414729038982683,0.025242499758800444,0.06590372231670064
3102,Chemicals,1,0.07004970036862714,0.4326704443712038,0.05523099397398527,2.0560695876080968,-0.19759689867724262,0.560000665412168,-0.09171438542769508,-0.28678887958115823,0.5772034562307272,0.3868831449908472,0.983222801814979,-0.3790840563299067,-1.237103635513895,-0.1475708285931766,-0.14324614721727075,-0.5982614292001255
3103,Chemicals,3,-0.0029673932129063996,-0.13299577118331196,-0.06139735350908928,-0.43542862713555175,0.10185887510314678,0.04038504594689583,0.26635014833330123,0.26261124514155715,-0.013692960523241707,0.03904697478728789,-0.15499520399632472,-0.030820540889174197,0.13053320170163674,-0.021958848756936666,-0.0680457754217231,0.046014440891292197
3104,Chemicals,0,-0.003766003886852557,-0.03338039647148967,-0.004922244150760045,-0.19414608949528578,0.0024300353723353874,-0.052475307716293246,-0.09778896272496253,-0.03038122432681561,-0.040523568664610314,-0.008904426880515891,-0.0834852081470884,0.03906533295633635,0.2665276312282074,0.06296231298390935,0.04389403178753496,0.11486330042943219
3105,Chemicals,0,0.005159538841816982,0.03470667733096181,0.013581123490003002,0.03314851614976951,0.011440936099345463,-0.016498655407782954,-0.013634365339906617,-0.05125485788862831,-0.05239879280262475,0.13099341968675324,-0.055696973039207114,0.08163399002350265,0.24415464891785083,0.035390923887682287,-0.005096989311976837,0.1268264004536666
3201,Chemicals,0,-0.050515999826377216,-0.12372830196819458,-0.02128181036668091,-0.5155409128184743,0.009628809826544182,-0.04865630131323957,-0.08127146422376043,0.06243161304321868,-0.0180243443557728,-0.1316547539174953,-0.10529476295305763,-0.03544908931406419,0.18643085640677287,0.06313891062229669,0.06881456822657318,0.04148462612531369
3202,Chemicals,0,-0.01449727509218283,-0.12042292474206766,-0.02961505332423644,-0.4748234629410058,-0.016277411543034307,-0.05875872801501499,-0.21043402547749557,-0.024568371072650006,-0.0049518707104070185,-0.15836802899397298,-0.06835633434219406,-0.0024068563906520586,0.19086980271676401,0.08003540691983889,0.0968437423443466,0.03534013505836656
