importer,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,country_cluster
705,-0.2346944334472227,-0.5857992239856151,0.906545238122318,0.1066487169132637,0.1049042758142228,0.2354549872901387,-0.2721930482515896,-0.0334941290899542,-0.2031376828704283,0.1941362051861757,-0.3550249076856933,-0.3740617998292844,-0.0167702534511587,-0.8847055165980955,0.5167267760019545,0.4327590532212334,4
724,0.6507193529830032,1.2462844030388172,0.7023059371362175,-0.3297569332028635,-0.4588534557082963,0.7961875239078712,-0.2732261914481518,-0.0525770583991524,-0.7767484851238043,0.1634576866385913,-0.1749759525057962,-0.5191524975587465,0.1604184827815932,-1.21207706033872,0.3497380191397674,-0.5499365609675562,4
752,-0.1454288507164103,0.0371156962153368,1.0926125915351876,-0.0544734403593291,-0.0147464608018534,-0.0246899087657978,-0.3316321241011304,-0.0334400174810232,0.030508251895692,0.3120887290570186,-0.4022223671832778,-0.3262364404032992,-0.0006103369015343,-0.7483861670221303,0.1079290667671671,-0.4919114322708358,4
757,3.1281531868876256,-0.3358460818322341,2.636696023924266,-0.0743357467142186,0.2969404818920677,-0.9454245540908616,0.0006439606823761,1.0571848186562227,0.0554078642698007,-0.2687777965056879,1.6434437995554352,0.92996074070203,0.2293243827356707,0.8723422163418462,-0.557656487102253,-0.683083550330283,2
764,-1.0192301782261806,-0.0140722842170953,-0.1705487977397306,0.0456579069993658,0.1167799099954368,0.1765470408394123,0.0036633729458461,-0.5231576883803243,0.2679704326609713,0.0143080404041758,-0.5255533090021162,-0.102879752058826,-0.0415098606173596,0.2991183617593302,-0.2972765113809765,0.4061425433192394,7
780,-0.9656910616989433,-0.3847925602358582,-0.1045512502570851,0.0734352895690615,-0.4605589150255288,0.0151336403296104,0.0015050961455744,-0.2137976711849451,0.2225698454606428,-0.0402749755368873,-0.3921656970087458,-0.1637912252463847,0.0413993425498406,-0.3322766830102702,-0.5233164564489285,-0.0426652223434255,7
784,2.7081385420412043,-0.1424315692374065,0.9191363886747322,-0.0699534016037624,0.2035900163062055,-0.9362592279363928,0.3662782409492842,-0.1084595540881432,1.3275307829237306,0.0966632334576152,-0.1168145853004104,0.3585280366769653,-0.0974425533952633,0.2533779649808986,0.2075353274178908,0.2685690012661376,2
788,5.794284499876687,-1.1462354963914374,-3.971435843795696,0.7892336591575667,1.2993801303682715,1.1632406321363224,-2.333621707488429,0.8637226329347768,-1.7821309344298428,0.8126127744830706,-0.7998504244586554,-0.4615880720223071,-0.3055293257700002,0.0733521951765734,-0.5647902307647954,-0.4558758997089607,5
792,0.1925612535425627,1.0456469236393835,-0.0744244757043936,-0.2845464970368373,-0.564705721075658,0.8575692864387728,0.152000552395585,-0.1082345017146178,-0.8276787323407029,0.2107453682235006,0.0121918629027371,-0.2930638639033127,0.0140673623231167,-0.6038329579361215,1.1179416535585427,-0.4413459508727979,4
804,-0.6311957183906053,-0.3345871944787039,-0.1109352487908239,0.0661672562321425,-0.929059309071996,0.1483501902297661,-0.3108685744464482,0.0783665378312321,-0.3592789152454135,0.1923166670927605,-0.0842247852154876,-0.2798969156321638,0.2217772735060529,-0.9085246968231344,-0.0097904442335685,0.5046793525156111,4
818,2.0003612136438407,-0.005176474262772,-1.1367631425848306,-0.1070873371450882,-0.6426610029817358,-0.8343242728329435,0.8628360193526122,-0.1315790811837125,0.817227885733667,-0.2335515606235515,1.1074036904459754,0.5360622802721177,0.5226303849820126,-0.3729443587995734,0.5671594493487768,0.1869650229589914,2
826,0.078434879698421,1.108737164349654,0.7619332556307884,-0.2149155253999306,-0.0684061055454984,0.0521158127283785,-0.4186717219126747,0.2026900879758995,-0.3313601129091124,0.2617723767302788,-0.1818191855586775,-0.3443221185297731,0.150560252208102,-0.979164458198816,0.1795468307249245,-0.7463725108657864,4
834,-1.050805577289275,-0.1204673626111765,-0.8714862288412766,-0.0212816041416621,-0.0489781233833128,0.368825108176254,0.6472688754708052,-0.3221813882573054,-0.0413513478469503,-0.450482405266611,0.0796390316542074,-0.144105986638163,0.0986984016960546,-0.4273861028124683,0.2543293293369547,-0.2326531046315733,7
842,-0.5010990904969811,5.92667413015422,0.3704760275990146,-0.9630327018643275,1.588721502513442,-1.6912611974038985,-1.505810449836534,2.092061765994917,0.2083227149667252,0.5837633246456697,-0.1371374899642909,0.1733998790115049,-0.4384764885659768,-0.1247353734856727,-0.7032554961364009,-2.461882755103636,1
858,-1.241911488979533,-0.1907302704078998,-0.461132193492981,0.0489448868657592,-0.3591574493517066,0.049341219151193,0.1983185741512468,-0.4704558527183028,0.4832416762298242,-0.0134488752694502,-0.3744229843722382,-0.0538240844077964,0.0502791177412183,0.2485445600944942,-0.516401578490422,-0.3863499338939205,7
860,-1.1477794499155385,-0.8058266206179335,0.1195786383089033,0.1672101306933038,0.1297340671866271,0.6890569882043732,0.5621779847383768,0.5689616737997351,-1.2658039392211236,-0.924356304723909,1.7144217219174982,0.6132066502257175,0.329980992856909,0.899418572610283,-0.2222446470442141,-0.412783673467505,6
862,-1.7091759212317268,-0.584788530646814,-1.7012340851577583,0.1957518968005073,-5.470354166987519,-0.904861828925906,-0.2704040216461987,2.395724343140175,-0.6118463578705231,2.515874272685487,-0.54370372094301,0.4098431267900995,-1.1531717940817694,2.364244426281836,2.6716816892696658,-0.3478274698789895,7
894,-1.1631203277393176,-0.9520222758603202,0.254426030547889,0.1984501487035146,-0.0299379444715405,0.6203201002899071,0.4569516614132319,0.6996558730628758,-1.2030337942384866,-0.9164991948994372,1.472704870084733,0.5711671685204589,0.1994583741366213,0.9805380295058772,-0.519424681844336,-0.1831618202922493,6
